tiempo, axy, ayz, azx
68.02,183.175,196.962,200.222
68.03,182.901,198.285,201.773
68.04,181.761,197.434,200.661
68.05,181.73,199.156,200.209
68.06,181.301,199.418,200.448
68.07,182.585,198.484,198.856
68.08,181.761,196.039,199.289
68.09,182.483,196.054,199.963
68.1,180.544,193.524,198.231
68.11,181.072,197.582,201.54
68.12,182.174,195.526,198.405
68.13,183.652,199.064,200.551
68.14,182.234,196.986,198.29
68.15,180.062,196.054,197.757
68.16,180.314,197.793,198.437
68.17,180.171,194.207,196.025
68.18,181.051,193.354,196.498
68.19,181.794,193.613,198.205
68.2,181.627,191.543,196.179
68.21,180.38,193.746,198.299
68.22,180.946,193.236,196.518
68.23,180.017,196.442,198.1
68.24,179.107,197.339,198.166
68.25,179.303,197.47,197.745
68.26,179.497,196.617,199.143
68.27,182.164,197.235,198.791
68.28,181.409,197.003,199.251
68.29,181.775,195.735,197.661
68.3,179.509,194.371,195.58
68.31,178.899,196.665,197.307
68.32,178.899,196.056,196.7
68.33,178.906,196.341,197.917
68.34,178.936,192.338,194.277
68.35,180.325,196.007,197.949
68.36,180.018,194.996,196.297
68.37,180.367,195.914,197.818
68.38,181.104,196.192,197.42
68.39,181.359,196.488,197.48
68.4,179.611,196.665,197.952
68.41,179.611,196.665,197.952
68.42,180.168,196.175,198.258
68.43,179.274,196.12,199.013
68.44,179.627,197.766,200.318
68.45,179.808,197.951,199.052
68.46,179.605,198.511,198.511
68.47,179.605,200.02,200.02
68.48,179.791,198.113,198.282
68.49,180.316,197.625,198.678
68.5,180.633,198.428,200.624
68.51,179.936,196.797,199.639
68.52,179.278,194.314,199.099
68.53,180.675,195.331,199.581
68.54,182.362,197.759,200.437
68.55,182.174,200.715,201.757
68.56,180.037,201.185,200.302
68.57,181.019,202.288,202.288
68.58,182.712,198.85,199.105
68.59,182.73,198.23,200.567
68.6,182.192,199.226,202.547
68.61,183.428,192.927,194.672
68.62,183.866,200.426,202.802
68.63,180.779,196.113,199.461
68.64,179.737,199.332,204.031
68.65,175.505,194.743,201.009
68.66,180.616,202.954,204.076
68.67,178.779,195.363,198.435
68.68,183.538,193.696,195.858
68.69,185.268,195.886,199.084
68.7,182.744,197.16,198.745
68.71,184.153,206.782,205.251
68.72,182.436,192.007,191.044
68.73,182.55,201.434,203.529
68.74,181.57,186.074,190.078
68.75,182.515,191.131,198.582
68.76,183.208,190.278,194.984
68.77,181.108,192.41,197.66
68.78,179.13,192.853,197.067
68.79,177.487,195.22,198.16
68.8,182.719,197.387,198.947
68.81,180.391,187.946,192.092
68.82,182.419,194.688,196.549
68.83,181.03,194.632,197.508
68.84,176.205,188.676,195.025
68.85,176.789,190.57,195.522
68.86,176.374,196.578,200.757
68.87,178.314,194.598,197.081
68.88,178.291,191.883,191.976
68.89,177.485,203.286,202.668
68.9,176.524,191.974,190.428
68.91,176.474,199.622,199.13
68.92,177.904,198.384,198.641
68.93,179.465,193.783,195.737
68.94,180.325,202.05,203.934
68.95,180.949,198.917,200.269
68.96,177.309,196.354,198.43
68.97,178.593,200.695,201.597
68.98,178.899,197.763,198.402
68.99,179.2,203.966,203.791
69,178.7,199.572,198.393
69.01,182.04,206.265,204.655
69.02,182.742,200.381,201.218
69.03,183.263,199.535,202.116
69.04,182.148,198.953,201.252
69.05,180.014,200.799,201.883
69.06,179.31,205.015,203.507
69.07,179.511,203.786,202.448
69.08,182.739,204.853,205.126
69.09,183.56,199.245,201.374
69.1,182.779,200.577,204.135
69.11,182.867,199.06,202.008
69.12,181.35,201.197,204
69.13,181.137,202.161,203.323
69.14,182.14,201.249,202.052
69.15,183.46,202.013,204.203
69.16,184.178,197.625,200.522
69.17,184.311,200.495,204.721
69.18,182.095,197.001,199.931
69.19,181.761,199.147,202.347
69.2,181.46,199.672,201.844
69.21,182.442,198.662,200.244
69.22,182.152,196.288,199.855
69.23,182.903,197.822,201.316
69.24,181.341,195.645,199.286
69.25,181.486,197.963,201.431
69.26,181.041,196.335,198.926
69.27,181.041,197.555,200.13
69.28,180.33,195.171,197.528
69.29,180.838,197.121,199.698
69.3,180.938,196.145,198.832
69.31,179.496,195.323,198.026
69.32,180.075,198.098,201.534
69.33,180.347,192.333,195.619
69.34,180.09,195.543,199.794
69.35,180.211,193.91,197.045
69.36,179.206,193.963,196.949
69.37,179.342,196.714,199.536
69.38,178.911,191.887,193.855
69.39,178.929,196.053,199.051
69.4,179.229,191.828,194.826
69.41,179.627,193.869,196.472
69.42,179.944,192.536,195.448
69.43,181.041,194.888,197.498
69.44,180.032,194.027,196.257
69.45,178.536,194.301,195.903
69.46,178.781,198.067,199.339
69.47,179.183,194.315,194.704
69.48,180.025,195.827,196.742
69.49,180.314,194.874,195.527
69.5,180.027,197.144,197.528
69.51,179.062,195.048,195.547
69.52,179.516,199.12,198.482
69.53,179.606,197.871,198.443
69.54,180.711,195.484,195.769
69.55,180.719,194.737,196.329
69.56,180.325,196.104,198.045
69.57,179.627,194.746,197.337
69.58,178.686,196.87,198.99
69.59,179.218,197.601,199.236
69.6,179.611,199.555,200.823
69.61,180.618,196.324,197.252
69.62,181.134,196.815,198.757
69.63,180.725,200.555,202.097
69.64,179.789,197.791,198.91
69.65,179.918,200.028,201.02
69.66,180.316,199.65,200.644
69.67,181.027,197.87,199.345
69.68,181.041,197.956,200.526
69.69,180.729,198.779,201.057
69.7,179.643,197.571,198.882
69.71,179.184,204.86,205.228
69.72,178.898,201.849,201.729
69.73,178.485,200.669,202.175
69.74,180.342,200.654,203.568
69.75,180.936,194.056,198.096
69.76,182.751,199.474,202.551
69.77,182.871,195.583,197.821
69.78,179.363,201.016,204.515
69.79,178.758,201.696,204.442
69.8,177.8,195.64,198.571
69.81,178.121,201.45,205.779
69.82,179.103,192.904,197.834
69.83,181.662,194.566,199.775
69.84,183.365,194.269,199.535
69.85,181.93,200.759,204.566
69.86,180.621,202.643,205.524
69.87,180.039,196.206,197.886
69.88,180.359,196.239,199.967
69.89,179.709,192.24,197.856
69.9,181.991,194.018,198.42
69.91,180.864,196.93,200.787
69.92,180.244,197.13,201.485
69.93,179.333,195.424,198.781
69.94,181.552,202.072,203.804
69.95,179.967,197.502,199.753
69.96,180.595,198.704,199.873
69.97,181.727,195.671,195.529
69.98,181.304,187.387,189.016
69.99,183.729,198.459,201.705
70,182.373,190.278,195.765
70.01,181.212,193.1,196.389
70.02,178.651,196.635,199.573
70.03,179.611,193.182,194.492
70.04,181.153,191.698,193.432
70.05,181.051,191.54,194.714
70.06,182.904,189.339,192.985
70.07,182.194,194.523,198.196
70.08,181.034,191.861,193.996
70.09,181.299,194.979,196.034
70.1,182.71,196.128,195.87
70.11,181.45,191.615,191.207
70.12,180.038,196.391,197.291
70.13,176.099,191.138,192.043
70.14,175.092,196.206,195.186
70.15,175.363,199.036,199.522
70.16,177.204,193.106,195.043
70.17,181.041,199.871,202.417
70.18,179.356,189.216,192.136
70.19,178.629,196.57,197.749
70.2,175.876,198.259,197.63
70.21,175.586,196.975,194.437
70.22,177.379,200.051,197.528
70.23,178.339,201.242,199.074
70.24,181.362,195.141,197.454
70.25,182.643,199.528,200.265
70.26,179.404,198.842,198.66
70.27,178.899,199.533,200.166
70.28,178.511,195.325,197.62
70.29,178.257,197.722,202.044
70.3,179.382,198.328,203.111
70.31,178.966,199.096,203.495
70.32,178.622,199.171,202.048
70.33,178.213,200.958,203.451
70.34,179.893,199.241,201.778
70.35,180.365,196.56,200.509
70.36,180.347,195.803,199.032
70.37,180.939,198.008,200.67
70.38,181.739,198.957,200.885
70.39,181.025,199.612,200.891
70.4,181.739,201.159,203.066
70.41,182.045,198.185,200.399
70.42,180.38,195.944,200.447
70.43,179.089,197.16,202.23
70.44,180.198,195.596,200.83
70.45,181.448,199.268,205.335
70.46,183.518,196.662,201.501
70.47,184.002,197.426,201.433
70.48,182.672,197.557,200.705
70.49,178.727,195.812,198.648
70.5,177.095,199.589,201.819
70.51,178.911,197.577,199.489
70.52,180.93,200.023,201.932
70.53,183.153,196.976,198.938
70.54,183.153,197.712,199.667
70.55,181.553,194.57,197.47
70.56,180.039,197.018,199.95
70.57,178.527,197.753,200.735
70.58,177.491,198.232,199.662
70.59,176.268,198.197,199.908
70.6,177.719,197.005,199.376
70.61,178.42,193.646,197.757
70.62,180.28,197.852,202.402
70.63,179.26,195.026,199.251
70.64,179.619,194.227,196.274
70.65,180.41,199.975,199.975
70.66,179.201,199.171,198.807
70.67,178.595,197.808,198.72
70.68,178.213,194.857,197.426
70.69,178.739,195.655,199.036
70.7,175.918,191.782,198.333
70.71,176.895,198.099,203.787
70.72,177.519,200.435,203.542
70.73,176.193,195.931,198.458
70.74,178.797,200.116,200.838
70.75,179.915,195.348,196.922
70.76,181.633,197.928,199.407
70.77,180.718,201.236,200.965
70.78,178.605,199.426,197.791
70.79,177.082,199.782,200.052
70.8,178.829,191.878,195.051
70.81,181.535,197.867,202.356
70.82,181.108,194.276,199.478
70.83,180.07,194.843,199.09
70.84,176.505,197.52,200.475
70.85,176.985,198.635,200.249
70.86,180.466,196.454,200.677
70.87,183.418,191.781,196.834
70.88,184.02,195.411,200.016
70.89,182.571,192.573,195.895
70.9,179.312,197.137,199.413
70.91,179.915,198.317,199.868
70.92,180.428,196.433,198.276
70.93,180.654,194.489,198.02
70.94,182.124,192.315,196.632
70.95,181.426,191.272,195.909
70.96,181.575,196.906,199.497
70.97,179.198,195.246,196.919
70.98,180.011,200.17,200.534
70.99,179.709,197.402,197.307
71,180.314,195.566,196.217
71.01,180.333,193.659,196.19
71.02,178.673,192.167,196.987
71.03,179.631,197.922,200.657
71.04,177.396,198.741,200.716
71.05,177.089,197.215,198.204
71.06,179.908,196.653,196.93
71.07,181.428,194.429,195.368
71.08,180.325,196.336,198.275
71.09,180.019,195.46,197.128
71.1,177.995,196.89,197.8
71.11,176.777,201.352,201.352
71.12,179.502,197.832,198.472
71.13,180.633,194.594,196.833
71.14,179.277,193.868,198.663
71.15,178.42,191.986,197.809
71.16,177.846,195.384,199.568
71.17,178.331,200.495,203.615
71.18,177.917,196.225,199.043
71.19,179.826,196.868,199.252
71.2,180.105,200.714,202.252
71.21,177.802,193.725,195.936
71.22,177.698,199.672,201.372
71.23,176.997,196.835,199.362
71.24,177.532,196.041,199.759
71.25,179.245,197.93,201.377
71.26,181.363,195.97,199.584
71.27,180.76,197.24,200.818
71.28,178.637,195.119,198.6
71.29,177.602,195.661,198.211
71.3,177.106,199.551,202.31
71.31,178.51,199.327,201.577
71.32,178.919,197.861,200.309
71.33,181.052,195.736,198.884
71.34,181.508,193.456,198.313
71.35,182.018,195.077,200.189
71.36,181.063,195.298,200.513
71.37,178.372,196.636,199.325
71.38,177.496,197.047,198.949
71.39,178.799,195.416,196.706
71.4,180.927,197.165,199.102
71.41,181.378,194.928,199.111
71.42,180.404,190.956,196.321
71.43,180.851,196.947,199.894
71.44,179.717,199.039,200.945
71.45,179.702,196.665,196.943
71.46,179.712,196.556,197.936
71.47,180.726,195.28,196.861
71.48,180.131,193.331,195.478
71.49,179.924,197.283,199.574
71.5,179.612,197.098,199.022
71.51,179.408,195.168,196.65
71.52,179.606,198.558,199.126
71.53,178.911,196.817,198.736
71.54,178.638,193.006,195.212
71.55,178.367,197.21,199.612
71.56,177.225,196.694,198.842
71.57,176.799,196.311,198.842
71.58,178.589,195.402,197.969
71.59,179.627,196.345,198.915
71.6,179.311,199.038,200.578
71.61,178.496,196.184,197.194
71.62,179.302,198.952,198.678
71.63,178.299,200.661,201.822
71.64,177.394,195.854,197.859
71.65,178.224,198.446,201.502
71.66,178.257,194.376,198.772
71.67,178.866,192.572,197.208
71.68,178.863,196.315,200.866
71.69,178.622,198.16,201.051
71.7,177.393,198.173,200.156
71.71,179.39,199.605,199.798
71.72,180.018,197.086,198.554
71.73,179.829,192.978,195.969
71.74,181.671,195.958,199.851
71.75,180.668,194.315,198.219
71.76,180.944,196.346,199.025
71.77,179.331,197.071,199.898
71.78,177.814,196.819,199.719
71.79,178.825,195.602,198.712
71.8,180.055,194.259,198.151
71.81,180.044,194.359,199.202
71.82,180.941,194.462,197.975
71.83,179.787,197.643,200.832
71.84,178.915,195.798,198.011
71.85,179.928,195.745,198.051
71.86,179.915,195.233,196.808
71.87,180.325,195.685,197.63
71.88,179.924,196.511,198.811
71.89,178.593,195.264,197.719
71.9,177.678,197.705,199.439
71.91,178.2,198.93,200.519
71.92,181.031,197.36,199.209
71.93,179.741,192.358,195.44
71.94,181.041,198.188,200.755
71.95,178.6,195.455,197.106
71.96,177.492,200.016,201.536
71.97,178.484,195.733,195.644
71.98,179.906,198.02,197.747
71.99,180.718,199.876,200.148
72,179.514,193.339,195.299
72.01,180.04,198.129,201.046
72.02,179.433,195.405,198.164
72.03,179.312,195.511,197.078
72.04,178.933,198.164,201.331
72.05,177.918,195.544,198.37
72.06,177.811,196.044,198.958
72.07,178.613,197.746,199.922
72.08,178.213,192.61,195.209
72.09,179.375,195.914,199.514
72.1,179.079,198.88,201.41
72.11,177.069,196.682,198.968
72.12,176.471,195.094,198.265
72.13,178.921,199.165,201.704
72.14,178.793,196.556,200.377
72.15,179.655,194.019,197.907
72.16,179.104,195.484,199.332
72.17,178.664,194.795,198.258
72.18,178.905,198.332,199.744
72.19,178.632,200.033,201.675
72.2,178.899,196.964,197.605
72.21,179.499,200.058,201.423
72.22,179.637,195.08,198.164
72.23,178.982,193.612,198.627
72.24,178.216,194.347,200.828
72.25,178.813,193.797,198.451
72.26,180.882,201.916,204.294
72.27,180.02,195.246,196.917
72.28,179.92,195.694,197.269
72.29,180.019,194.354,195.837
72.3,178.754,195.977,199.339
72.31,178.784,193.563,197.277
72.32,180.823,195.411,198.213
72.33,180.244,196.045,199.364
72.34,181.626,196.038,197.344
72.35,180.426,196.789,199.365
72.36,179.941,195.835,198.866
72.37,178.635,192.573,195.049
72.38,178.904,199.927,201.263
72.39,178.284,193.948,195.163
72.4,179.214,199.16,200.786
72.41,179.221,195.59,197.802
72.42,180.438,195.24,198.395
72.43,179.316,194.59,196.9
72.44,178.247,194.573,197.115
72.45,177.496,194.752,196.675
72.46,177.485,200.137,200.763
72.47,178.5,197.595,198.424
72.48,180.22,196.889,197.621
72.49,180.333,194.853,197.368
72.5,179.544,192.819,196.083
72.51,180.648,194.97,197.939
72.52,180.455,196.718,199.296
72.53,178.904,195.683,197.051
72.54,178.289,199.647,200.823
72.55,177.893,198.956,200.488
72.56,178.509,196.432,198.716
72.57,179.036,196.917,200.011
72.58,178.228,196.479,199.755
72.59,178.509,199.078,201.332
72.6,177.717,196.857,199.12
72.61,179.521,196.196,198.127
72.62,180.728,197.918,199.477
72.63,180.722,197.747,198.762
72.64,177.794,195.872,197.518
72.65,177.601,197.15,198.957
72.66,177.8,196.163,198.345
72.67,180.177,196.802,200.648
72.68,180.737,194.577,198.788
72.69,179.655,195.216,199.081
72.7,180.092,198.264,202.08
72.71,180.948,193.999,197.268
72.72,181.337,198.032,200.333
72.73,180.022,195.573,197.243
72.74,179.208,197.839,199.482
72.75,178.509,198.431,200.692
72.76,178.509,195.097,197.397
72.77,179.923,196.739,199.038
72.78,180.864,195.164,197.932
72.79,179.88,193.768,196.603
72.8,179.918,196.546,198.851
72.81,178.719,195.186,197.294
72.82,178.205,196.971,198.977
72.83,178.604,199.449,200.885
72.84,178.614,198.312,200.481
72.85,177.428,195.601,199.411
72.86,179.534,194.235,197.475
72.87,179.967,194.618,198.776
72.88,179.058,189.719,194.333
72.89,179.35,198.698,200.992
72.9,178.192,198.143,198.632
72.91,178.192,198.332,197.827
72.92,179.174,197.383,198.271
72.93,180.755,192.394,194.498
72.94,181.069,196.026,199.905
72.95,178.686,193.154,197.432
72.96,178.229,197.975,201.263
72.97,177.077,194.827,197.625
72.98,178.47,198.29,199.312
72.99,178.64,197.677,199.829
73,178.911,195.558,197.489
73.01,178.752,198.628,200.671
73.02,176.948,198.255,200.139
73.03,177.173,197.946,199.349
73.04,178.473,200.684,202.179
73.05,179.346,196.519,198.548
73.06,179.627,196.324,198.895
73.07,178.213,197.541,200.076
73.08,177.069,196.428,198.718
73.09,176.893,195.05,197.513
73.1,178.813,196.104,198.666
73.11,180.642,196.739,199.687
73.12,180.422,194.751,199.157
73.13,181.267,196.374,199.512
73.14,180.325,197.811,199.735
73.15,179.533,199.711,202.323
73.16,179.188,192.211,195.24
73.17,179.039,196.244,200.571
73.18,179.153,193.626,198.315
73.19,179.002,188.702,193.653
73.2,181.545,198.007,201.42
73.21,180.029,194.86,197.084
73.22,179.583,196.797,199.321
73.23,179.267,195.614,197.221
73.24,179.05,195.538,197.342
73.25,179.195,194.479,196.68
73.26,179.905,193.827,196.176
73.27,179.736,195.236,197.723
73.28,179.769,196.468,198.909
73.29,179.483,197.547,199.718
73.3,179.196,196.174,198.357
73.31,179.611,196.977,198.263
73.32,178.477,197.667,198.686
73.33,176.782,198.185,199.443
73.34,177.485,198.769,199.399
73.35,177.925,197.545,199.06
73.36,178.911,198.038,199.945
73.37,179.611,196.665,197.952
73.38,178.641,193.771,195.965
73.39,178.911,195.385,197.318
73.4,178.028,197.14,199.514
73.41,177.839,198.438,200.022
73.42,177.496,198.852,200.737
73.43,178.899,198.155,198.792
73.44,179.458,194.96,196.903
73.45,179.761,192.918,196.518
73.46,179.655,191.209,195.153
73.47,178.263,197.968,202.468
73.48,177.813,195.117,198.044
73.49,178.728,197.773,199.846
73.5,179.949,198.883,199.852
73.51,179.43,199.747,201.176
73.52,177.519,194.521,197.72
73.53,177.125,197.059,200.567
73.54,178.43,196.246,199.893
73.55,179.438,197.398,200.125
73.56,180.595,200.472,202.13
73.57,179.611,194.959,196.258
73.58,179.779,198.312,200.226
73.59,178.213,196.818,199.362
73.6,177.519,195.446,198.63
73.61,178.213,196.395,198.945
73.62,179.483,197.761,200.443
73.63,179.48,194.814,198.043
73.64,181.057,198.466,201.808
73.65,179.655,195.513,199.372
73.66,180.048,197.782,199.457
73.67,179.066,196.299,197.585
73.68,178.918,194.713,197.148
73.69,179.484,194.503,197.228
73.7,179.232,194.702,198.959
73.71,179.498,194.77,198.786
73.72,179.449,193.776,196.544
73.73,179.966,195.954,198.86
73.74,179.069,193.992,195.793
73.75,178.911,198.524,200.426
73.76,178.758,194.816,196.893
73.77,178.482,197.006,199.308
73.78,178.751,197.071,199.131
73.79,179.186,194.547,196.739
73.8,179.905,196.446,199.266
73.81,179.801,193.824,197.076
73.82,178.027,195.621,198.012
73.83,176.409,196.141,197.097
73.84,176.782,198.259,199.516
73.85,178.192,200.254,200.748
73.86,178.484,197.184,199.482
73.87,177.938,194.671,197.492
73.88,178.38,195.31,198.512
73.89,179.027,196.353,199.464
73.9,178.809,196.268,198.283
73.91,178.994,201.288,201.831
73.92,178.454,197.313,198.355
73.93,177.773,198.274,199.918
73.94,178.213,196.939,199.482
73.95,178.491,196.189,199.782
73.96,178.933,194.797,198.018
73.97,178.933,199.279,202.428
73.98,177.796,194.695,197.643
73.99,178.054,197.931,200.603
74,178.785,195.958,198.521
74.01,180.158,194.661,198.081
74.02,180.053,196.856,200.332
74.03,179.74,193.993,197.241
74.04,179.228,197.984,200.891
74.05,179.627,196.466,199.035
74.06,179.804,196.762,199.168
74.07,180.781,196.176,198.532
74.08,181.3,197.187,199.532
74.09,180.325,196.288,198.227
74.1,179.611,194.371,195.673
74.11,179.627,198.04,200.589
74.12,180.347,192.2,195.489
74.13,181.227,196.293,200.024
74.14,178.421,195.29,199.759
74.15,178.474,197.655,199.467
74.16,177.488,199.059,200.173
74.17,177.496,195.091,197.012
74.18,179.468,194.581,196.528
74.19,181.202,197.519,199.949
74.2,180.325,192.16,194.141
74.21,180.757,201.656,203.449
74.22,178.899,197.481,197.947
74.23,176.906,197.196,197.08
74.24,177.679,197.565,198.565
74.25,178.902,193.582,194.707
74.26,179.359,199.236,202.008
74.27,178.213,194.862,197.432
74.28,178.482,200,202.267
74.29,178.197,198.583,199.848
74.3,179.452,198.06,199.482
74.31,178.497,194.892,197.379
74.32,179.44,193.784,196.56
74.33,179.422,198.827,200.464
74.34,177.199,199.565,201.705
74.35,177.087,198.164,199.691
74.36,178.811,196.104,198.666
74.37,180.046,196.621,200.108
74.38,179.589,195.556,200.778
74.39,179.258,193.664,197.92
74.4,179.725,198.289,200.203
74.41,177.293,197.371,198.906
74.42,178.705,200.077,200.795
74.43,178.49,195.865,198.67
74.44,179.627,197.993,200.542
74.45,178.241,196.012,199.832
74.46,178.665,195.744,199.19
74.47,178.641,197.528,200.191
74.48,178.097,201.105,203.214
74.49,177.333,197.09,199.136
