tiempo, ax, ay, az,,,,
195.621099,129,126,153,,193.980143,193.573061,193.130072
195.62401,130,124,149,,193.983054,193.575972,193.132983
195.631006,130,126,151,,193.99005,193.582968,193.139979
195.634094,130,126,158,,193.993138,193.586056,193.143067
195.641101,129,129,155,,194.000145,193.593063,193.150074
195.6441,126,130,141,,194.003144,193.596062,193.153073
195.651096,126,132,152,,194.01014,193.603058,193.160069
195.655094,124,130,160,,194.014138,193.607056,193.164067
195.665096,124,129,152,,194.02414,193.617058,193.174069
195.669099,125,126,148,,194.028143,193.621061,193.178072
195.671086,126,124,153,,194.03013,193.623048,193.180059
195.6811,127,124,158,,194.040144,193.633062,193.190073
195.685087,128,126,160,,194.044131,193.637049,193.19406
195.686016,129,125,156,,194.04506,193.637978,193.194989
195.691035,130,126,151,,194.050079,193.642997,193.200008
195.697097,129,125,150,,194.056141,193.649059,193.20607
195.701095,128,125,153,,194.060139,193.653057,193.210068
195.707091,128,124,152,,194.066135,193.659053,193.216064
195.711021,129,126,157,,194.070065,193.662983,193.219994
195.717093,129,125,155,,194.076137,193.669055,193.226066
195.721095,128,128,145,,194.080139,193.673057,193.230068
195.727037,127,126,151,,194.086081,193.678999,193.23601
195.73109,127,125,163,,194.090134,193.683052,193.240063
195.737091,126,124,152,,194.096135,193.689053,193.246064
195.741022,126,126,145,,194.100066,193.692984,193.249995
195.7471,127,127,149,,194.106144,193.699062,193.256073
195.751099,128,128,152,,194.110143,193.703061,193.260072
195.757095,128,130,154,,194.116139,193.709057,193.266068
195.761098,128,129,145,,194.120142,193.71306,193.270071
195.767096,129,128,149,,194.12614,193.719058,193.276069
195.771096,129,129,154,,194.13014,193.723058,193.280069
195.777091,129,131,148,,194.136135,193.729053,193.286064
195.781094,128,131,153,,194.140138,193.733056,193.290067
195.787095,128,130,163,,194.146139,193.739057,193.296068
195.79109,127,126,153,,194.150134,193.743052,193.300063
195.794094,127,126,147,,194.153138,193.746056,193.303067
195.801095,128,126,156,,194.160139,193.753057,193.310068
195.804096,128,124,156,,194.16314,193.756058,193.313069
195.811095,128,122,151,,194.170139,193.763057,193.320068
195.814094,128,120,148,,194.173138,193.766056,193.323067
195.821096,130,122,156,,194.18014,193.773058,193.330069
195.824118,130,125,149,,194.183162,193.77608,193.333091
195.831093,130,125,148,,194.190137,193.783055,193.340066
195.834081,131,128,155,,194.193125,193.786043,193.343054
195.843103,130,125,150,,194.202147,193.795065,193.352076
195.846098,130,126,149,,194.205142,193.79806,193.355071
195.851095,129,125,156,,194.210139,193.803057,193.360068
195.854097,127,128,154,,194.213141,193.806059,193.36307
195.861099,127,128,155,,194.220143,193.813061,193.370072
195.864092,126,129,157,,194.223136,193.816054,193.373065
195.871096,126,128,152,,194.23014,193.823058,193.380069
195.874095,125,128,148,,194.233139,193.826057,193.383068
195.881105,125,127,152,,194.240149,193.833067,193.390078
195.884093,126,126,152,,194.243137,193.836055,193.393066
195.891097,128,127,148,,194.250141,193.843059,193.40007
195.894093,129,127,147,,194.253137,193.846055,193.403066
195.901098,129,128,152,,194.260142,193.85306,193.410071
195.904098,128,126,148,,194.263142,193.85606,193.413071
195.911095,128,127,147,,194.270139,193.863057,193.420068
195.914112,129,126,159,,194.273156,193.866074,193.423085
195.9211,129,125,155,,194.280144,193.873062,193.430073
195.925004,129,127,145,,194.284048,193.876966,193.433977
195.932148,130,128,150,,194.291192,193.88411,193.441121
195.935137,129,126,152,,194.294181,193.887099,193.44411
195.942129,129,126,151,,194.301173,193.894091,193.451102
195.945125,129,126,156,,194.304169,193.897087,193.454098
195.952148,129,124,156,,194.311192,193.90411,193.461121
195.954138,128,125,144,,194.313182,193.9061,193.463111
195.961146,127,126,148,,194.32019,193.913108,193.470119
195.964142,126,128,154,,194.323186,193.916104,193.473115
195.971142,126,125,155,,194.330186,193.923104,193.480115
195.974149,126,126,153,,194.333193,193.926111,193.483122
195.981145,127,129,144,,194.340189,193.933107,193.490118
195.984139,128,128,148,,194.343183,193.936101,193.493112
195.991144,129,128,160,,194.350188,193.943106,193.500117
195.994089,130,127,149,,194.353133,193.946051,193.503062
196.001141,130,128,144,,194.360185,193.953103,193.510114
196.004087,130,127,148,,194.363131,193.956049,193.51306
196.011141,130,126,146,,194.370185,193.963103,193.520114
196.014135,129,128,144,,194.373179,193.966097,193.523108
196.021151,129,128,154,,194.380195,193.973113,193.530124
196.024083,128,127,153,,194.383127,193.976045,193.533056
196.03115,127,128,144,,194.390194,193.983112,193.540123
196.034139,127,129,145,,194.393183,193.986101,193.543112
196.041149,127,128,156,,194.400193,193.993111,193.550122
196.044146,126,127,151,,194.40319,193.996108,193.553119
196.051147,127,127,149,,194.410191,194.003109,193.56012
196.057072,127,129,151,,194.416116,194.009034,193.566045
196.061147,127,126,151,,194.420191,194.013109,193.57012
196.067139,128,126,149,,194.426183,194.019101,193.576112
196.071115,128,124,148,,194.430159,194.023077,193.580088
196.074149,128,126,159,,194.433193,194.026111,193.583122
196.08115,127,127,158,,194.440194,194.033112,193.590123
196.084139,126,125,149,,194.443183,194.036101,193.593112
196.091144,127,125,149,,194.450188,194.043106,193.600117
196.094142,127,128,158,,194.453186,194.046104,193.603115
196.101148,127,126,154,,194.460192,194.05311,193.610121
196.104029,127,124,148,,194.463073,194.055991,193.613002
196.111143,128,125,148,,194.470187,194.063105,193.620116
196.114141,128,127,158,,194.473185,194.066103,193.623114
196.121147,127,126,152,,194.480191,194.073109,193.63012
196.124141,128,125,146,,194.483185,194.076103,193.633114
196.131137,128,132,150,,194.490181,194.083099,193.64011
196.134143,127,128,152,,194.493187,194.086105,193.643116
196.141147,126,129,150,,194.500191,194.093109,193.65012
196.144147,125,128,149,,194.503191,194.096109,193.65312
196.151144,124,129,153,,194.510188,194.103106,193.660117
196.154141,124,126,159,,194.513185,194.106103,193.663114
196.161144,125,127,155,,194.520188,194.113106,193.670117
196.164146,126,127,153,,194.52319,194.116108,193.673119
196.171147,126,126,159,,194.530191,194.123109,193.68012
196.174143,127,126,153,,194.533187,194.126105,193.683116
196.181146,127,126,149,,194.54019,194.133108,193.690119
196.184153,129,124,151,,194.543197,194.136115,193.693126
196.19114,129,125,157,,194.550184,194.143102,193.700113
196.194143,129,123,149,,194.553187,194.146105,193.703116
196.201149,129,126,153,,194.560193,194.153111,193.710122
196.205148,128,126,149,,194.564192,194.15711,193.714121
196.212149,127,125,161,,194.571193,194.164111,193.721122
196.216149,125,124,154,,194.575193,194.168111,193.725122
196.222067,125,125,156,,194.581111,194.174029,193.73104
196.225139,125,127,163,,194.584183,194.177101,193.734112
196.231147,125,125,152,,194.590191,194.183109,193.74012
196.234145,127,127,150,,194.593189,194.186107,193.743118
196.241145,129,129,155,,194.600189,194.193107,193.750118
196.246142,131,128,159,,194.605186,194.198104,193.755115
196.249143,131,128,151,,194.608187,194.201105,193.758116
196.256154,130,126,145,,194.615198,194.208116,193.765127
196.25915,129,129,147,,194.618194,194.211112,193.768123
196.266149,127,127,157,,194.625193,194.218111,193.775122
196.27112,125,130,154,,194.630164,194.223082,193.780093
196.274141,124,132,148,,194.633185,194.226103,193.783114
196.281152,124,129,158,,194.640196,194.233114,193.790125
196.284142,125,127,153,,194.643186,194.236104,193.793115
196.291146,126,126,153,,194.65019,194.243108,193.800119
196.294137,128,129,152,,194.653181,194.246099,193.80311
196.301145,129,128,152,,194.660189,194.253107,193.810118
196.30416,130,126,155,,194.663204,194.256122,193.813133
196.31114,130,125,153,,194.670184,194.263102,193.820113
196.314143,131,124,152,,194.673187,194.266105,193.823116
196.321149,131,123,159,,194.680193,194.273111,193.830122
196.324147,131,121,146,,194.683191,194.276109,193.83312
196.331144,131,125,141,,194.690188,194.283106,193.840117
196.334146,132,125,155,,194.69319,194.286108,193.843119
196.341148,130,127,155,,194.700192,194.29311,193.850121
196.344145,129,124,145,,194.703189,194.296107,193.853118
196.351146,128,126,152,,194.71019,194.303108,193.860119
196.354131,128,123,151,,194.713175,194.306093,193.863104
196.361146,128,124,155,,194.72019,194.313108,193.870119
196.364156,128,125,156,,194.7232,194.316118,193.873129
196.371144,129,125,155,,194.730188,194.323106,193.880117
196.374148,128,124,152,,194.733192,194.32611,193.883121
196.381149,128,124,155,,194.740193,194.333111,193.890122
196.384139,128,128,159,,194.743183,194.336101,193.893112
196.391124,128,128,156,,194.750168,194.343086,193.900097
196.394141,129,128,156,,194.753185,194.346103,193.903114
196.401152,128,125,152,,194.760196,194.353114,193.910125
196.404142,128,128,143,,194.763186,194.356104,193.913115
196.411156,128,126,150,,194.7702,194.363118,193.920129
196.414141,129,123,156,,194.773185,194.366103,193.923114
196.421019,129,124,152,,194.780063,194.372981,193.929992
196.423977,129,121,150,,194.783021,194.375939,193.93295
196.431107,130,123,156,,194.790151,194.383069,193.94008
196.434099,129,121,149,,194.793143,194.386061,193.943072
196.441127,129,122,149,,194.800171,194.393089,193.9501
196.444104,128,127,152,,194.803148,194.396066,193.953077
196.451098,128,124,154,,194.810142,194.40306,193.960071
196.456101,127,127,156,,194.815145,194.408063,193.965074
196.459163,126,128,144,,194.818207,194.411125,193.968136
196.466034,127,127,152,,194.825078,194.417996,193.975007
196.472149,127,126,154,,194.831193,194.424111,193.981122
196.476147,128,128,148,,194.835191,194.428109,193.98512
196.479141,129,127,148,,194.838185,194.431103,193.988114
196.486145,129,128,153,,194.845189,194.438107,193.995118
196.489144,128,125,149,,194.848188,194.441106,193.998117
196.496145,128,126,152,,194.855189,194.448107,194.005118
196.499139,128,126,156,,194.858183,194.451101,194.008112
196.506074,128,125,143,,194.865118,194.458036,194.015047
196.509146,128,127,146,,194.86819,194.461108,194.018119
196.516155,128,128,151,,194.875199,194.468117,194.025128
196.519138,128,124,155,,194.878182,194.4711,194.028111
196.526143,128,125,154,,194.885187,194.478105,194.035116
196.529091,129,125,148,,194.888135,194.481053,194.038064
196.53609,130,125,153,,194.895134,194.488052,194.045063
196.539151,130,126,150,,194.898195,194.491113,194.048124
196.549149,131,124,149,,194.908193,194.501111,194.058122
196.551143,131,126,158,,194.910187,194.503105,194.060116
196.557146,129,126,149,,194.91619,194.509108,194.066119
196.560063,127,125,146,,194.919107,194.512025,194.069036
196.567144,126,126,157,,194.926188,194.519106,194.076117
196.570148,126,127,155,,194.929192,194.52211,194.079121
196.577156,125,124,145,,194.9362,194.529118,194.086129
196.579084,126,126,149,,194.938128,194.531046,194.088057
196.58615,127,124,148,,194.945194,194.538112,194.095123
196.592151,128,126,145,,194.951195,194.544113,194.101124
196.59514,131,127,150,,194.954184,194.547102,194.104113
196.599147,131,126,149,,194.958191,194.551109,194.10812
196.606144,131,129,143,,194.965188,194.558106,194.115117
196.61215,129,126,142,,194.971194,194.564112,194.121123
196.614129,128,128,150,,194.973173,194.566091,194.123102
196.621017,127,126,153,,194.980061,194.572979,194.12999
196.624149,125,127,151,,194.983193,194.576111,194.133122
196.631148,124,124,153,,194.990192,194.58311,194.140121
196.634145,125,125,155,,194.993189,194.586107,194.143118
196.641153,124,125,155,,195.000197,194.593115,194.150126
196.644154,125,125,152,,195.003198,194.596116,194.153127
196.651146,127,125,156,,195.01019,194.603108,194.160119
196.65415,128,125,151,,195.013194,194.606112,194.163123
196.661146,130,126,148,,195.02019,194.613108,194.170119
196.664149,130,127,143,,195.023193,194.616111,194.173122
196.671146,131,127,148,,195.03019,194.623108,194.180119
196.674092,130,126,149,,195.033136,194.626054,194.183065
196.681149,128,128,150,,195.040193,194.633111,194.190122
196.684152,126,128,150,,195.043196,194.636114,194.193125
196.691043,126,126,159,,195.050087,194.643005,194.200016
196.694129,125,127,156,,195.053173,194.646091,194.203102
196.701146,125,127,152,,195.06019,194.653108,194.210119
196.70415,125,126,151,,195.063194,194.656112,194.213123
196.711151,126,123,157,,195.070195,194.663113,194.220124
196.714149,126,125,152,,195.073193,194.666111,194.223122
196.721145,126,125,144,,195.080189,194.673107,194.230118
196.727161,127,125,152,,195.086205,194.679123,194.236134
196.729144,127,125,159,,195.088188,194.681106,194.238117
196.736155,127,126,147,,195.095199,194.688117,194.245128
196.739144,128,125,150,,195.098188,194.691106,194.248117
196.746145,127,124,153,,195.105189,194.698107,194.255118
196.749153,126,126,153,,195.108197,194.701115,194.258126
196.75615,126,125,151,,195.115194,194.708112,194.265123
196.759143,127,124,155,,195.118187,194.711105,194.268116
196.766148,127,124,156,,195.125192,194.71811,194.275121
196.769146,127,127,149,,195.12819,194.721108,194.278119
196.776154,127,128,150,,195.135198,194.728116,194.285127
196.779143,127,127,162,,195.138187,194.731105,194.288116
196.786146,128,131,164,,195.14519,194.738108,194.295119
196.789069,128,127,151,,195.148113,194.741031,194.298042
196.796152,127,125,158,,195.155196,194.748114,194.305125
196.79914,126,123,150,,195.158184,194.751102,194.308113
196.80615,124,127,151,,195.165194,194.758112,194.315123
196.809089,125,127,164,,195.168133,194.761051,194.318062
196.816315,125,124,157,,195.175359,194.768277,194.325288
196.820152,126,124,153,,195.179196,194.772114,194.329125
196.82718,127,123,153,,195.186224,194.779142,194.336153
196.830145,129,124,154,,195.189189,194.782107,194.339118
196.837147,130,124,149,,195.196191,194.789109,194.34612
196.84015,131,124,149,,195.199194,194.792112,194.349123
196.847148,131,126,149,,195.206192,194.79911,194.356121
196.84915,130,127,153,,195.208194,194.801112,194.358123
196.85603,130,130,158,,195.215074,194.807992,194.365003
196.859146,129,128,156,,195.21819,194.811108,194.368119
196.866153,127,129,153,,195.225197,194.818115,194.375126
196.872148,125,132,152,,195.231192,194.82411,194.381121
196.875012,124,131,154,,195.234056,194.826974,194.383985
196.879107,123,130,158,,195.238151,194.831069,194.38808
196.8861,124,129,154,,195.245144,194.838062,194.395073
196.8891,127,128,153,,195.248144,194.841062,194.398073
196.896104,129,125,150,,195.255148,194.848066,194.405077
196.899095,131,124,148,,195.258139,194.851057,194.408068
196.9061,132,125,146,,195.265144,194.858062,194.415073
196.909101,133,123,151,,195.268145,194.861063,194.418074
196.916101,132,125,149,,195.275145,194.868063,194.425074
196.919091,131,125,148,,195.278135,194.871053,194.428064
196.926102,130,124,153,,195.285146,194.878064,194.435075
196.93111,130,123,157,,195.290154,194.883072,194.440083
196.935123,130,126,153,,195.294167,194.887085,194.444096
