tiempo, vx, vy, vz
3.173053,5.599481,-2.239967,-0.705167
3.179061,5.607326,-2.237619,-0.716962
3.183060,5.612548,-2.234493,-0.716998
3.189000,5.617983,-2.229850,-0.719373
3.196061,5.624443,-2.221571,-0.722196
3.199051,5.628347,-2.221571,-0.716380
3.206058,5.634758,-2.218832,-0.719181
3.208060,5.635808,-2.218050,-0.724677
3.214063,5.641300,-2.213358,-0.713000
3.218062,5.646522,-2.213358,-0.702095
3.224057,5.654350,-2.213358,-0.709178
3.228005,5.661048,-2.211815,-0.709213
3.234067,5.671333,-2.209445,-0.714006
3.238060,5.678108,-2.206324,-0.721845
3.244060,5.688288,-2.201634,-0.721899
3.248059,5.695072,-2.200071,-0.721935
3.254060,5.705254,-2.197726,-0.738407
3.258059,5.712039,-2.194600,-0.744695
3.264060,5.719875,-2.192254,-0.744749
3.268063,5.723537,-2.190690,-0.752607
3.274059,5.726680,-2.190690,-0.750318
3.278063,5.730343,-2.190690,-0.742529
3.284063,5.735833,-2.190690,-0.740238
3.288057,5.741048,-2.190690,-0.741835
3.294066,5.751243,-2.190690,-0.748935
3.298061,5.759583,-2.190690,-0.752093
3.304061,5.772107,-2.190690,-0.752147
3.308060,5.780455,-2.192253,-0.758435
3.314062,5.792984,-2.192253,-0.770218
3.318059,5.799765,-2.190691,-0.773378
3.324060,5.807601,-2.190691,-0.778123
3.328002,5.812749,-2.192231,-0.775077
3.336061,5.820122,-2.192231,-0.772000
3.339029,5.822838,-2.192231,-0.773187
3.346065,5.829276,-2.189481,-0.770500
3.349063,5.832019,-2.188310,-0.770527
3.355967,5.838335,-2.185611,-0.767891
3.359054,5.841160,-2.184405,-0.765505
3.364062,5.845742,-2.186362,-0.763593
3.367963,5.849311,-2.184837,-0.766677
3.374057,5.857269,-2.182456,-0.766732
3.378061,5.864062,-2.182456,-0.769898
3.384061,5.871897,-2.180111,-0.781677
3.388061,5.877120,-2.178547,-0.780150
3.394065,5.884960,-2.180894,-0.770817
3.398064,5.888619,-2.182457,-0.778668
3.404060,5.891761,-2.182457,-0.783409
3.408059,5.893857,-2.182457,-0.777193
3.414060,5.894657,-2.180111,-0.770211
3.418063,5.896755,-2.175418,-0.767118
3.424058,5.902240,-2.173075,-0.753113
3.428009,5.905855,-2.173075,-0.754693
3.434063,5.911394,-2.168343,-0.773676
3.438062,5.915053,-2.165217,-0.773712
3.444062,5.920543,-2.160527,-0.757351
3.448061,5.924201,-2.155838,-0.757387
3.454062,5.927347,-2.153492,-0.762132
3.458056,5.931001,-2.151931,-0.762168
3.464065,5.934150,-2.149583,-0.769267
3.468059,5.937805,-2.146461,-0.766181
3.474059,5.943294,-2.144116,-0.761545
3.478068,5.946962,-2.144116,-0.766282
3.484064,5.952448,-2.137085,-0.773366
3.488062,5.956106,-2.133960,-0.776527
3.494060,5.961594,-2.129272,-0.767204
3.498059,5.965253,-2.124583,-0.759425
3.504061,5.970745,-2.119891,-0.764171
3.508065,5.974408,-2.118326,-0.768901
3.514061,5.977551,-2.111296,-0.764268
3.518064,5.979649,-2.108167,-0.759611
3.524059,5.982791,-2.105824,-0.752635
3.527944,5.984827,-2.104306,-0.751152
3.534063,5.988034,-2.101914,-0.758382
3.538061,5.990129,-2.098789,-0.758418
3.544064,5.995622,-2.096443,-0.751433
3.548063,5.999281,-2.093317,-0.749906
3.554064,6.004771,-2.090971,-0.752305
3.558054,6.008422,-2.090971,-0.752341
3.564063,6.013920,-2.086274,-0.759441
3.568062,6.017579,-2.081585,-0.759477
3.574056,6.023063,-2.076900,-0.752503
3.578060,6.025161,-2.072205,-0.752539
3.584061,6.025961,-2.065169,-0.761974
3.588060,6.026494,-2.063606,-0.760447
3.593935,6.027277,-2.056718,-0.751315
3.598137,6.027837,-2.053433,-0.752995
3.603970,6.028615,-2.046594,-0.748488
3.607966,6.029147,-2.045032,-0.742277
3.613966,6.029947,-2.042687,-0.739986
3.617972,6.030481,-2.042687,-0.741588
3.623969,6.035968,-2.040343,-0.732266
3.627954,6.039614,-2.038786,-0.730745
3.633966,6.047464,-2.034086,-0.737848
3.637972,6.052695,-2.030955,-0.737884
3.643971,6.060529,-2.026266,-0.735593
3.647972,6.062626,-2.021574,-0.738756
3.653973,6.063425,-2.014538,-0.736465
3.659054,6.062117,-2.008581,-0.732539
3.668064,6.059796,-1.998016,-0.715013
3.672064,6.058766,-1.991763,-0.705669
3.674052,6.059808,-1.989432,-0.702579
3.685065,6.065580,-1.980823,-0.719895
3.687053,6.067399,-1.977716,-0.723798
3.689059,6.070018,-1.976148,-0.723032
3.693067,6.075252,-1.973015,-0.723068
3.699063,6.083081,-1.965984,-0.734839
3.703062,6.088303,-1.961295,-0.734875
3.709063,6.093794,-1.956604,-0.737274
3.713065,6.095891,-1.953476,-0.742002
3.719061,6.101377,-1.946446,-0.730339
3.723065,6.105041,-1.943316,-0.727245
3.729549,6.108439,-1.935713,-0.737440
3.733057,6.111649,-1.928858,-0.736101
3.739063,6.117144,-1.921816,-0.740849
3.743058,6.120799,-1.917132,-0.742447
3.749062,6.128639,-1.907746,-0.737808
3.753065,6.132301,-1.903052,-0.742537
3.759057,6.137784,-1.898368,-0.751959
3.763060,6.141446,-1.895239,-0.747301
3.770062,6.147853,-1.884293,-0.752837
3.774067,6.151517,-1.879597,-0.752873
3.781064,6.157919,-1.865923,-0.733793
3.784059,6.159489,-1.862412,-0.740844
3.791062,6.165896,-1.856938,-0.754592
3.794061,6.170984,-1.855766,-0.747586
3.799065,6.175563,-1.847943,-0.759365
3.803064,6.179222,-1.840128,-0.770342
3.809065,6.184712,-1.833092,-0.751633
3.813064,6.186808,-1.828403,-0.754794
3.819063,6.189952,-1.821369,-0.768916
3.823062,6.193611,-1.816680,-0.758011
3.829064,6.199103,-1.807297,-0.751028
3.833058,6.201196,-1.797931,-0.758869
3.839065,6.204344,-1.788540,-0.756575
3.843060,6.208000,-1.782294,-0.748804
3.849069,6.208800,-1.772900,-0.760601
3.853067,6.209333,-1.766650,-0.763762
3.859062,6.212475,-1.754934,-0.761473
3.863183,6.214635,-1.748492,-0.759899
3.869065,6.217718,-1.736997,-0.755354
3.873063,6.219813,-1.729184,-0.755390
3.879070,6.222962,-1.717446,-0.760140
3.883065,6.225056,-1.709639,-0.760176
3.889064,6.230544,-1.697916,-0.755540
3.893067,6.232642,-1.690093,-0.754012
3.899063,6.235785,-1.678376,-0.751722
3.903062,6.236318,-1.672124,-0.750195
3.909067,6.237118,-1.662736,-0.752596
3.913062,6.237651,-1.656490,-0.749509
3.919061,6.238450,-1.647112,-0.737840
3.923064,6.238984,-1.640854,-0.741005
3.929066,6.242129,-1.631471,-0.741059
3.933056,6.244221,-1.625233,-0.739535
3.939064,6.245021,-1.620537,-0.751330
3.943055,6.247113,-1.615857,-0.746686
3.949064,6.250262,-1.608811,-0.737346
3.953067,6.250796,-1.604118,-0.740511
3.959060,6.253937,-1.594749,-0.733538
3.963064,6.256035,-1.590054,-0.728880
3.969070,6.256836,-1.580665,-0.731281
3.973063,6.257368,-1.574422,-0.728196
3.979064,6.258168,-1.565040,-0.721213
3.983063,6.258701,-1.558789,-0.722812
3.989063,6.261846,-1.549409,-0.720521
3.993071,6.263946,-1.544709,-0.718991
3.999068,6.264745,-1.537678,-0.723732
4.003058,6.265277,-1.531440,-0.720649
4.009060,6.266077,-1.522057,-0.711320
4.013070,6.265044,-1.514220,-0.711356
4.019057,6.265842,-1.502521,-0.704390
4.023065,6.266376,-1.494688,-0.702860
4.029065,6.269521,-1.482963,-0.714639
4.033054,6.273171,-1.475168,-0.716234
4.039059,6.278665,-1.463433,-0.713941
4.043062,6.280763,-1.454046,-0.718670
4.049064,6.281563,-1.439971,-0.723416
4.053067,6.282096,-1.432149,-0.718758
4.059062,6.280552,-1.422776,-0.718812
4.063066,6.279521,-1.416517,-0.723543
4.069067,6.275630,-1.404790,-0.716561
4.073066,6.273037,-1.398538,-0.715034
4.079067,6.269146,-1.389156,-0.719778
4.083066,6.268116,-1.382904,-0.715125
4.089065,6.268916,-1.378215,-0.712835
4.093061,6.271010,-1.371968,-0.717556
4.099065,6.274157,-1.362582,-0.724650
4.103065,6.277817,-1.357892,-0.719996
4.109061,6.280959,-1.348518,-0.713019
4.113064,6.279928,-1.342260,-0.716184
4.119065,6.280728,-1.332878,-0.711547
4.124065,6.281394,-1.325061,-0.703775
4.131068,6.282328,-1.311376,-0.701101
4.134057,6.283894,-1.306703,-0.701128
4.141066,6.287568,-1.295746,-0.701191
4.144063,6.287967,-1.291060,-0.705904
4.149065,6.290589,-1.281286,-0.707903
4.153068,6.292687,-1.275028,-0.701681
4.159059,6.295827,-1.268003,-0.701735
4.163068,6.297928,-1.260169,-0.704905
4.169064,6.301070,-1.250795,-0.709646
4.173066,6.301604,-1.244538,-0.709682
4.179067,6.302404,-1.235157,-0.714427
4.183066,6.304499,-1.228905,-0.712900
4.189066,6.305299,-1.219525,-0.717644
4.193071,6.305833,-1.211698,-0.720810
4.198924,6.306613,-1.200261,-0.720863
4.203061,6.307164,-1.193793,-0.717666
4.209057,6.307963,-1.184419,-0.717720
4.213060,6.308497,-1.178161,-0.720885
4.219066,6.311645,-1.171119,-0.718592
4.223065,6.313741,-1.166430,-0.712376
4.229066,6.316886,-1.159394,-0.721811
4.232945,6.320435,-1.154846,-0.723362
4.239065,6.326034,-1.147670,-0.716242
4.243061,6.329691,-1.142985,-0.720963
4.249067,6.335186,-1.133595,-0.725712
4.253065,6.338844,-1.128907,-0.719497
4.259061,6.344330,-1.119534,-0.719551
4.263065,6.346428,-1.111709,-0.725847
4.269071,6.349576,-1.102320,-0.723553
4.273069,6.351672,-1.094507,-0.720464
4.279065,6.352471,-1.082789,-0.725205
4.283069,6.354569,-1.076530,-0.725241
4.289063,6.357711,-1.067159,-0.722952
4.293072,6.358245,-1.057758,-0.729256
4.299064,6.361385,-1.041365,-0.726968
4.303067,6.363484,-1.035107,-0.720746
4.309062,6.366626,-1.021048,-0.727829
4.313066,6.370289,-1.011659,-0.730995
4.319067,6.375780,-0.999932,-0.726358
4.323065,6.377875,-0.992119,-0.735769
4.329066,6.381020,-0.978046,-0.738168
4.332983,6.383073,-0.970392,-0.730549
4.339061,6.381508,-0.960890,-0.735355
4.343063,6.380477,-0.953069,-0.735391
4.349066,6.378931,-0.941338,-0.726060
4.353068,6.377900,-0.935082,-0.724532
4.359071,6.378700,-0.921005,-0.722239
4.363065,6.380793,-0.914761,-0.719153
4.369066,6.383939,-0.905379,-0.716862
4.373069,6.387601,-0.899121,-0.718462
4.379065,6.390744,-0.889747,-0.725547
4.383068,6.392842,-0.881924,-0.725583
4.389068,6.395986,-0.870199,-0.718601
4.393063,6.398080,-0.863954,-0.717076
4.402066,6.402799,-0.849879,-0.713638
4.404061,6.403065,-0.846760,-0.712097
4.408067,6.403599,-0.838932,-0.713698
4.414067,6.404398,-0.827207,-0.713752
4.418066,6.406494,-0.820955,-0.702848
4.424071,6.409641,-0.811567,-0.695861
4.428069,6.410174,-0.806879,-0.700584
4.434032,6.410969,-0.797557,-0.698307
4.438060,6.411506,-0.789685,-0.690472
4.444063,6.412306,-0.780301,-0.688180
4.448068,6.414405,-0.774039,-0.689781
4.454072,6.417552,-0.762307,-0.689835
4.458066,6.421206,-0.754502,-0.689871
4.464067,6.424351,-0.742775,-0.699307
4.468066,6.428010,-0.733397,-0.697780
4.474067,6.433501,-0.721670,-0.695488
4.478069,6.435598,-0.713849,-0.703345
4.484069,6.436398,-0.699779,-0.712779
4.488068,6.436931,-0.690401,-0.711252
4.494067,6.437730,-0.676333,-0.711306
4.498069,6.436700,-0.668513,-0.712906
4.504068,6.435154,-0.656790,-0.708270
4.508066,6.434125,-0.648977,-0.708306
4.514067,6.432579,-0.634904,-0.715397
4.518066,6.433112,-0.623964,-0.716996
4.524066,6.436257,-0.609894,-0.714704
4.528065,6.438353,-0.597390,-0.716303
4.534075,6.441503,-0.583296,-0.723404
4.538060,6.443591,-0.573951,-0.721882
4.544065,6.446738,-0.559870,-0.728977
4.549069,6.449361,-0.548135,-0.730978
4.556066,6.450294,-0.528992,-0.731041
4.559087,6.450696,-0.520727,-0.729887
4.566071,6.448897,-0.501620,-0.724491
4.569068,6.448126,-0.494592,-0.725689
4.576007,6.446338,-0.478320,-0.731176
4.578060,6.445810,-0.472703,-0.728787
4.584067,6.444262,-0.456269,-0.731189
4.588071,6.443231,-0.446880,-0.732790
4.594067,6.441687,-0.432819,-0.725813
4.598067,6.440657,-0.425002,-0.725849
4.604072,6.439110,-0.415614,-0.730597
4.608071,6.439643,-0.406236,-0.730633
4.614072,6.442788,-0.392164,-0.725996
4.618070,6.444883,-0.381226,-0.726032
4.624071,6.448029,-0.364808,-0.728431
4.628061,6.450120,-0.355451,-0.725348
4.634065,6.453267,-0.341372,-0.723056
4.638063,6.453799,-0.328871,-0.726217
4.644063,6.454599,-0.312456,-0.723926
4.648067,6.453568,-0.299937,-0.722397
4.654069,6.452022,-0.283516,-0.717759
4.658067,6.450992,-0.272578,-0.716233
4.664219,6.449408,-0.255747,-0.721097
4.668068,6.448416,-0.243713,-0.721131
4.674068,6.446871,-0.224953,-0.716495
4.678069,6.447404,-0.212443,-0.714967
4.684071,6.448204,-0.200714,-0.717367
4.688070,6.450300,-0.191336,-0.720529
4.694069,6.451100,-0.179613,-0.725272
4.698064,6.453193,-0.171806,-0.728431
4.704071,6.456342,-0.157719,-0.726137
4.708069,6.460000,-0.148344,-0.723048
4.714070,6.463145,-0.138962,-0.727793
4.718068,6.465240,-0.131150,-0.735642
4.724069,6.466040,-0.119422,-0.742732
4.728068,6.466573,-0.110045,-0.736516
4.734068,6.465028,-0.093630,-0.729535
4.738064,6.462437,-0.084259,-0.731132
4.744072,6.460889,-0.067822,-0.719446
4.748071,6.458296,-0.056881,-0.719482
4.754071,6.454406,-0.038121,-0.724226
4.758070,6.453376,-0.027180,-0.714884
4.764072,6.451830,-0.008414,-0.705555
4.768069,6.450801,0.002521,-0.710277
4.774069,6.451600,0.018936,-0.710331
4.778061,6.452132,0.028298,-0.708807
4.784071,6.452933,0.047089,-0.708861
4.788069,6.453466,0.058027,-0.707334
4.794068,6.454266,0.072095,-0.707388
4.798005,6.454790,0.082866,-0.712040
4.803989,6.455588,0.099237,-0.714432
4.807963,6.457671,0.108556,-0.717574
4.813982,6.458473,0.125024,-0.729391
4.817980,6.459006,0.137524,-0.732552
4.823977,6.459805,0.151587,-0.730262
4.827979,6.458774,0.164100,-0.733426
4.833979,6.457229,0.182860,-0.726445
4.837972,6.456200,0.193785,-0.717117
4.843977,6.452307,0.210213,-0.719518
4.847980,6.449711,0.222730,-0.721118
4.853978,6.448166,0.241484,-0.707107
4.857979,6.448700,0.249302,-0.705579
4.863979,6.451844,0.261027,-0.717358
4.867977,6.455502,0.267278,-0.720519
4.873979,6.460994,0.279007,-0.718227
4.877970,6.463085,0.291485,-0.721383
4.883980,6.463886,0.310277,-0.709692
4.887978,6.462857,0.316527,-0.703478
4.893978,6.461311,0.328252,-0.712912
4.897978,6.461844,0.337632,-0.708258
4.903978,6.464989,0.354047,-0.701277
4.907980,6.465522,0.363432,-0.715390
4.913977,6.468666,0.382183,-0.720132
4.917980,6.470764,0.391570,-0.718603
4.923980,6.471563,0.405640,-0.718657
4.927977,6.472096,0.418137,-0.718693
4.933980,6.470550,0.434561,-0.709362
4.938973,6.469264,0.446269,-0.699650
4.947983,6.463422,0.470919,-0.689166
4.951979,6.460831,0.480290,-0.692326
4.953972,6.460317,0.484185,-0.689228
4.964978,6.457483,0.505693,-0.689327
4.966971,6.457748,0.510366,-0.691682
4.968979,6.458801,0.513505,-0.690915
4.972979,6.460897,0.518195,-0.687824
4.978974,6.461696,0.532254,-0.694907
4.982981,6.462230,0.540084,-0.693377
4.988981,6.460685,0.551809,-0.677016
4.992978,6.458093,0.561182,-0.677052
4.998985,6.456546,0.577617,-0.672410
5.002979,6.455517,0.586983,-0.667763
5.008982,6.453971,0.608098,-0.665471
5.012980,6.452941,0.620599,-0.668632
5.018971,6.453740,0.636989,-0.668686
5.022980,6.454274,0.644824,-0.662455
5.028980,6.455074,0.663584,-0.660164
5.032981,6.455607,0.676094,-0.658636
5.038970,6.458746,0.690138,-0.649327
5.043063,6.459292,0.701336,-0.652563
5.049073,6.460092,0.715430,-0.662013
5.053072,6.460625,0.723244,-0.654234
5.059072,6.461425,0.734969,-0.651943
5.063057,6.461956,0.745872,-0.656651
5.069079,6.462759,0.759994,-0.651998
5.073072,6.463291,0.769357,-0.652034
5.079068,6.464090,0.785761,-0.652088
5.083071,6.463059,0.796713,-0.652124
5.089072,6.461513,0.813131,-0.649832
5.093070,6.460484,0.824069,-0.646743
5.101077,6.455292,0.849104,-0.646815
5.106072,6.452053,0.860818,-0.646860
5.109070,6.451281,0.869020,-0.638685
5.116072,6.452214,0.882703,-0.633274
5.119063,6.452613,0.887379,-0.635639
5.126074,6.456287,0.901080,-0.630222
5.128066,6.456553,0.905751,-0.631797
5.134065,6.457352,0.919819,-0.636540
5.138074,6.457887,0.927653,-0.625608
5.144050,6.461019,0.939331,-0.613984
5.148077,6.461556,0.947201,-0.621889
5.154072,6.462355,0.961259,-0.626629
5.158072,6.462888,0.972203,-0.625102
5.164066,6.463686,0.988601,-0.615785
5.168075,6.465788,0.998003,-0.611121
5.174075,6.466587,1.014418,-0.620555
5.178075,6.465557,1.028488,-0.628407
5.184070,6.466356,1.044889,-0.626118
5.188073,6.466890,1.055841,-0.619896
5.194033,6.467684,1.072147,-0.622279
5.198073,6.466643,1.081621,-0.625473
5.204073,6.465098,1.095691,-0.625527
5.208071,6.464068,1.105066,-0.627126
5.214072,6.464868,1.116793,-0.620144
5.218071,6.466964,1.124608,-0.618617
5.224071,6.467764,1.136333,-0.630396
5.228070,6.469859,1.145711,-0.636683
5.234071,6.475350,1.157438,-0.632046
5.238070,6.479009,1.165253,-0.632082
5.244008,6.486763,1.179177,-0.634457
5.248073,6.492071,1.185532,-0.636082
5.254069,6.497557,1.199593,-0.638479
5.258072,6.499655,1.205851,-0.641644
5.264068,6.500454,1.219912,-0.637011
5.268072,6.500988,1.229301,-0.630788
5.274073,6.499442,1.245719,-0.628496
5.277979,6.498436,1.256405,-0.628531
5.284072,6.496867,1.273075,-0.630967
5.288071,6.497400,1.285579,-0.624751
5.294071,6.498199,1.299649,-0.620115
5.298062,6.498731,1.307448,-0.621711
5.304071,6.499532,1.321539,-0.631159
5.308074,6.501630,1.330926,-0.629631
5.314071,6.504773,1.342645,-0.622653
5.318074,6.505307,1.355162,-0.625818
5.324074,6.506106,1.373922,-0.625872
5.328078,6.506640,1.386441,-0.613389
5.334074,6.507439,1.402845,-0.615786
5.338072,6.507972,1.413783,-0.623635
5.344012,6.511085,1.432356,-0.609759
5.348072,6.511626,1.445050,-0.606622
5.354073,6.510081,1.463813,-0.611367
5.358071,6.510613,1.474751,-0.606715
5.364070,6.511413,1.486475,-0.595046
5.368074,6.510382,1.495864,-0.598211
5.374071,6.508837,1.507583,-0.602953
5.378050,6.507812,1.515359,-0.593658
5.383970,6.508601,1.529241,-0.582142
5.388075,6.509148,1.540472,-0.582179
5.394074,6.514637,1.552195,-0.579889
5.398954,6.519102,1.561732,-0.578025
5.405945,6.522766,1.580858,-0.578088
5.408930,6.524330,1.587858,-0.574615
5.415942,6.528006,1.604301,-0.569197
5.418971,6.528409,1.614956,-0.575143
5.425976,6.529343,1.636858,-0.572468
5.427968,6.528830,1.643087,-0.570151
5.433975,6.527283,1.661869,-0.570205
5.437977,6.524688,1.672818,-0.565548
5.443968,6.520803,1.689208,-0.553895
5.447976,6.516638,1.700173,-0.557064
5.453980,6.512745,1.721293,-0.547731
5.457978,6.510153,1.733793,-0.543079
5.463975,6.506264,1.750200,-0.545477
5.467980,6.505233,1.762723,-0.542383
5.473977,6.506032,1.779129,-0.535405
5.477978,6.508129,1.790076,-0.540132
5.483979,6.515965,1.808839,-0.540186
5.487976,6.521184,1.821336,-0.538660
5.493972,6.526670,1.833054,-0.552774
5.497982,6.528772,1.842457,-0.551243
5.503975,6.527228,1.854169,-0.539586
5.507974,6.523072,1.861983,-0.541185
5.516979,6.506675,1.883100,-0.527188
5.518971,6.503048,1.886993,-0.523313
5.522979,6.495750,1.894825,-0.518649
5.528984,6.491856,1.908907,-0.495234
5.532978,6.492388,1.916712,-0.485904
5.538987,6.495538,1.928455,-0.493003
5.542980,6.500752,1.936258,-0.497721
5.548977,6.508583,1.947977,-0.495431
5.552978,6.513807,1.955796,-0.497031
5.558976,6.519295,1.967517,-0.499429
5.562976,6.521391,1.975334,-0.497901
5.568978,6.519845,1.989409,-0.502647
5.572977,6.518815,2.000349,-0.497994
5.578980,6.517269,2.012080,-0.476932
5.582976,6.514678,2.023013,-0.481654
5.588976,6.510788,2.041773,-0.479363
5.592975,6.508195,2.057402,-0.465332
5.598986,6.506647,2.071498,-0.455989
5.602978,6.507179,2.083980,-0.462265
5.608979,6.510324,2.098053,-0.471701
5.612974,6.512418,2.110544,-0.470175
5.618977,6.515564,2.124621,-0.470229
5.622980,6.519227,2.135573,-0.467136
5.628965,6.522363,2.144929,-0.464851
5.632974,6.524465,2.152763,-0.464887
5.638980,6.525265,2.166848,-0.476678
5.643350,6.525847,2.177095,-0.480133
5.648981,6.526598,2.190300,-0.469180
5.652977,6.527130,2.198109,-0.462968
5.658981,6.527931,2.219228,-0.474755
5.662976,6.530024,2.228597,-0.479475
5.671927,6.534716,2.253085,-0.465562
5.673973,6.534988,2.259483,-0.469579
5.677975,6.537086,2.271996,-0.472743
5.683978,6.540232,2.288419,-0.456374
5.687976,6.540765,2.299357,-0.465785
5.695990,6.541833,2.324414,-0.487782
5.698971,6.543396,2.332570,-0.484314
5.705986,6.544330,2.351762,-0.473410
5.708982,6.544730,2.361129,-0.479292
5.715982,6.548399,2.383016,-0.482091
5.718971,6.552301,2.388857,-0.475108
5.723980,6.556884,2.402561,-0.486899
5.727980,6.562108,2.415068,-0.494752
5.733980,6.569942,2.431483,-0.490116
5.737979,6.572038,2.442424,-0.496404
5.744296,6.572880,2.464644,-0.508805
5.747981,6.571931,2.476166,-0.503077
5.753979,6.570386,2.487887,-0.496099
5.757981,6.567791,2.498836,-0.507083
5.763977,6.563904,2.524614,-0.511824
5.767979,6.564437,2.535563,-0.496219
5.773979,6.565237,2.556668,-0.491583
5.777977,6.567332,2.569169,-0.500994
5.783978,6.572823,2.590277,-0.496357
5.787979,6.576483,2.605915,-0.494829
5.793976,6.579626,2.627009,-0.504259
5.797979,6.583289,2.641090,-0.502730
5.803981,6.588780,2.657511,-0.493401
5.807979,6.589313,2.671574,-0.490312
5.813974,6.587769,2.692661,-0.495052
5.817977,6.586738,2.703613,-0.496652
5.824000,6.585187,2.729507,-0.475520
5.827977,6.582608,2.748159,-0.470893
5.833977,6.581063,2.773955,-0.463912
5.837979,6.580032,2.791160,-0.457691
5.843962,6.576153,2.816882,-0.467099
5.847967,6.575121,2.832535,-0.467135
5.853979,6.575922,2.858382,-0.441342
5.857981,6.574892,2.874023,-0.444506
5.863977,6.575691,2.899801,-0.458621
5.867985,6.577791,2.917032,-0.455524
5.873980,6.578590,2.942806,-0.450892
5.877981,6.577560,2.961571,-0.457183
5.883979,6.578359,2.987358,-0.450204
5.887978,6.578892,3.002987,-0.445551
5.893978,6.575002,3.033472,-0.450295
5.898070,6.572349,3.049465,-0.447133
5.904078,6.568453,3.070599,-0.430750
5.908077,6.562734,3.087791,-0.435475
5.914074,6.556502,3.113574,-0.428497
5.918076,6.553907,3.127651,-0.412892
5.927076,6.551589,3.159309,-0.409455
5.929077,6.551074,3.166347,-0.413384
5.933078,6.551607,3.178857,-0.410292
5.939074,6.552406,3.197605,-0.398629
5.943078,6.551375,3.213254,-0.395535
5.949073,6.549831,3.231998,-0.388560
